trialIndexGlobal,timestampMs,mouseX,mouseY
29,214884,862,361
29,215000,869,468
29,215117,863,509
29,215233,865,516
29,215349,865,494
29,215466,859,353
29,215582,847,279
29,215698,847,241
29,215815,847,225
29,215931,847,225
29,216047,754,211
29,216164,723,203
29,216281,717,200
29,216397,676,201
29,216497,638,197
29,216613,636,197
29,216729,636,197
29,216845,660,257
29,216945,708,383
29,217062,710,394
29,217178,711,394
29,217294,715,366
29,217411,721,350
29,217511,723,344
29,217627,723,344
29,217743,746,347
29,217843,771,352
29,217959,801,355
29,218076,822,350
29,218192,825,350
29,218308,827,380
29,218425,813,554
29,218541,801,604
29,218605,801,605
30,218773,801,604
30,218874,804,600
30,218989,802,545
30,219106,797,486
30,219206,797,469
30,219322,797,469
30,219439,797,469
30,219555,797,469
30,219671,797,469
30,219788,797,469
30,219904,797,469
30,220020,797,469
30,220137,797,469
30,220253,797,469
30,220370,794,468
30,220486,752,506
30,220586,743,514
30,220702,694,553
30,220818,666,588
30,220918,660,594
30,221034,659,594
30,221151,681,615
30,221267,682,591
30,221384,769,287
30,221500,817,247
30,221616,754,325
30,221732,620,520
30,221832,615,548
30,221948,625,536
30,222065,641,497
30,222181,654,507
30,222297,702,514
30,222413,706,514
30,222514,806,444
30,222630,899,370
30,222746,899,368
30,222863,899,368
30,222979,899,368
30,223095,861,343
30,223195,866,345
30,223311,882,351
30,223428,871,356
30,223544,869,358
30,223660,907,352
30,223777,912,352
30,223893,876,329
30,223993,863,282
30,224109,859,277
30,224209,809,256
30,224325,764,210
30,224442,763,207
30,224558,695,205
30,224658,666,214
30,224774,626,221
30,224874,617,219
30,224990,622,220
30,225106,699,279
30,225223,699,279
30,225339,713,326
30,225455,789,589
30,225556,808,664
30,225672,801,669
30,225788,753,624
30,225888,753,609
30,226004,753,609
30,226016,753,609
31,226187,753,609
31,226303,753,609
31,226419,755,598
31,226519,755,597
31,226636,756,593
31,226752,758,590
31,226868,760,587
31,226968,761,586
31,227085,761,586
